"model","scenario","iso","variable","unit","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","X2051","X2052","X2053","X2054","X2055","X2056","X2057","X2058","X2059","X2060","X2061","X2062","X2063","X2064","X2065","X2066","X2067","X2068","X2069","X2070","X2071","X2072","X2073","X2074","X2075","X2076","X2077","X2078","X2079","X2080","X2081","X2082","X2083","X2084","X2085","X2086","X2087","X2088","X2089","X2090","X2091","X2092","X2093","X2094","X2095","X2096","X2097","X2098","X2099","X2100"
"IIASA-WiC POP","SSP4","blz","Population","million",0.311627,0.3176361108,0.3236452216,0.3296543324,0.3356634432,0.341672554,0.3477164532,0.3537603524,0.3598042516,0.3658481508,0.37189205,0.377511783,0.383131516,0.388751249,0.394370982,0.399990715,0.4052121434,0.4104335718,0.4156550002,0.4208764286,0.426097857,0.430883799,0.435669741,0.440455683,0.445241625,0.450027567,0.4545576804,0.4590877938,0.4636179072,0.4681480206,0.472678134,0.47706587,0.481453606,0.485841342,0.490229078,0.494616814,0.498879851,0.503142888,0.507405925,0.511668962,0.515931999,0.519982878,0.524033757,0.528084636,0.532135515,0.536186394,0.5400549044,0.5439234148,0.5477919252,0.5516604356,0.555528946,0.559349824,0.563170702,0.56699158,0.570812458,0.574633336,0.578539972,0.582446608,0.586353244,0.59025988,0.594166516,0.5982921524,0.6024177888,0.6065434252,0.6106690616,0.614794698,0.6191668872,0.6235390764,0.6279112656,0.6322834548,0.636655644,0.6413264306,0.6459972172,0.6506680038,0.6553387904,0.660009577,0.6649904444,0.6699713118,0.6749521792,0.6799330466,0.684913914,0.6902910016,0.6956680892,0.7010451768,0.7064222644,0.711799352,0.717593196,0.72338704,0.729180884,0.734974728,0.740768572
"IIASA-WiC POP","SSP4","bol","Population","million",9.929849,10.09417262,10.25849624,10.42281986,10.58714348,10.7514671,10.9350036,11.1185401,11.3020766,11.4856131,11.6691496,11.861135172,12.053120744,12.245106316,12.437091888,12.62907746,12.82394088,13.0188043,13.21366772,13.40853114,13.60339456,13.790540558,13.977686556,14.164832554,14.351978552,14.53912455,14.722196156,14.905267762,15.088339368,15.271410974,15.45448258,15.63331303,15.81214348,15.99097393,16.16980438,16.34863483,16.526917656,16.705200482,16.883483308,17.061766134,17.24004896,17.40925331,17.57845766,17.74766201,17.91686636,18.08607071,18.241571578,18.397072446,18.552573314,18.708074182,18.86357505,19.017987056,19.172399062,19.326811068,19.481223074,19.63563508,19.788925078,19.942215076,20.095505074,20.248795072,20.40208507,20.553406794,20.704728518,20.856050242,21.007371966,21.15869369,21.313708162,21.468722634,21.623737106,21.778751578,21.93376605,22.09013639,22.24650673,22.40287707,22.55924741,22.71561775,22.87753093,23.03944411,23.20135729,23.36327047,23.52518365,23.688674162,23.852164674,24.015655186,24.179145698,24.34263621,24.510259216,24.677882222,24.845505228,25.013128234,25.18075124
"IIASA-WiC POP","SSP4","vir","Population","million",0.109056,0.1095050722,0.1099541444,0.1104032166,0.1108522888,0.111301361,0.1117086702,0.1121159794,0.1125232886,0.1129305978,0.113337907,0.1136446496,0.1139513922,0.1142581348,0.1145648774,0.11487162,0.1149826688,0.1150937176,0.1152047664,0.1153158152,0.115426864,0.115349014,0.115271164,0.115193314,0.115115464,0.115037614,0.1147972822,0.1145569504,0.1143166186,0.1140762868,0.113835955,0.1134826568,0.1131293586,0.1127760604,0.1124227622,0.112069464,0.1116563956,0.1112433272,0.1108302588,0.1104171904,0.110004122,0.1095734622,0.1091428024,0.1087121426,0.1082814828,0.107850823,0.1074014662,0.1069521094,0.1065027526,0.1060533958,0.105604039,0.1051288914,0.1046537438,0.1041785962,0.1037034486,0.103228301,0.1027191412,0.1022099814,0.1017008216,0.1011916618,0.100682502,0.1001281422,0.0995737824,0.0990194226,0.0984650628,0.097910703,0.0972925442,0.0966743854,0.0960562266,0.0954380678,0.094819909,0.0941304304,0.0934409518,0.0927514732,0.0920619946,0.091372516,0.0906215802,0.0898706444,0.0891197086,0.0883687728,0.087617837,0.0868205954,0.0860233538,0.0852261122,0.0844288706,0.083631629,0.0827860814,0.0819405338,0.0810949862,0.0802494386,0.079403891
"IIASA-WiC POP","SSP4","bra","Population","million",194.94647,196.47629814,198.00612628,199.53595442,201.06578256,202.5956107,203.90054812,205.20548554,206.51042296,207.81536038,209.1202978,210.12714106,211.13398432,212.14082758,213.14767084,214.1545141,214.78632934,215.41814458,216.04995982,216.68177506,217.3135903,217.64189246,217.97019462,218.29849678,218.62679894,218.9551011,218.97403456,218.99296802,219.01190148,219.03083494,219.0497684,218.76376682,218.47776524,218.19176366,217.90576208,217.6197605,217.0148144,216.4098683,215.8049222,215.1999761,214.59503,213.71256822,212.83010644,211.94764466,211.06518288,210.1827211,209.05102858,207.91933606,206.78764354,205.65595102,204.5242585,203.16956196,201.81486542,200.46016888,199.10547234,197.7507758,196.2093288,194.6678818,193.1264348,191.5849878,190.0435408,188.34390728,186.64427376,184.94464024,183.24500672,181.5453732,179.73720138,177.92902956,176.12085774,174.31268592,172.5045141,170.62875692,168.75299974,166.87724256,165.00148538,163.1257282,161.23139798,159.33706776,157.44273754,155.54840732,153.6540771,151.77573472,149.89739234,148.01904996,146.14070758,144.2623652,142.4200491,140.577733,138.7354169,136.8931008,135.0507847
"IIASA-WiC POP","SSP4","brb","Population","million",0.273331,0.273708995,0.27408699,0.274464985,0.27484298,0.275220975,0.2754682052,0.2757154354,0.2759626656,0.2762098958,0.276457126,0.2764439506,0.2764307752,0.2764175998,0.2764044244,0.276391249,0.2760233294,0.2756554098,0.2752874902,0.2749195706,0.274551651,0.273838838,0.273126025,0.272413212,0.271700399,0.270987586,0.2698852514,0.2687829168,0.2676805822,0.2665782476,0.265475913,0.2640052132,0.2625345134,0.2610638136,0.2595931138,0.258122414,0.2563581088,0.2545938036,0.2528294984,0.2510651932,0.249300888,0.2473490278,0.2453971676,0.2434453074,0.2414934472,0.239541587,0.2374859992,0.2354304114,0.2333748236,0.2313192358,0.229263648,0.2271211856,0.2249787232,0.2228362608,0.2206937984,0.218551336,0.2163608082,0.2141702804,0.2119797526,0.2097892248,0.207598697,0.2053743842,0.2031500714,0.2009257586,0.1987014458,0.196477133,0.1942319628,0.1919867926,0.1897416224,0.1874964522,0.185251282,0.1830166568,0.1807820316,0.1785474064,0.1763127812,0.174078156,0.1718944498,0.1697107436,0.1675270374,0.1653433312,0.163159625,0.1610832826,0.1590069402,0.1569305978,0.1548542554,0.152777913,0.150833792,0.148889671,0.14694555,0.145001429,0.143057308
"IIASA-WiC POP","SSP4","brn","Population","million",0.39892,0.404873029,0.410826058,0.416779087,0.422732116,0.428685145,0.433929354,0.439173563,0.444417772,0.449661981,0.45490619,0.4594527458,0.4639993016,0.4685458574,0.4730924132,0.477638969,0.4813666976,0.4850944262,0.4888221548,0.4925498834,0.496277612,0.4994416134,0.5026056148,0.5057696162,0.5089336176,0.512097619,0.5147385376,0.5173794562,0.5200203748,0.5226612934,0.525302212,0.5273214548,0.5293406976,0.5313599404,0.5333791832,0.535398426,0.536739825,0.538081224,0.539422623,0.540764022,0.542105421,0.5427596782,0.5434139354,0.5440681926,0.5447224498,0.545376707,0.5453408642,0.5453050214,0.5452691786,0.5452333358,0.545197493,0.544350412,0.543503331,0.54265625,0.541809169,0.540962088,0.5393561378,0.5377501876,0.5361442374,0.5345382872,0.532932337,0.5306677002,0.5284030634,0.5261384266,0.5238737898,0.521609153,0.5188131466,0.5160171402,0.5132211338,0.5104251274,0.507629121,0.5044340844,0.5012390478,0.4980440112,0.4948489746,0.491653938,0.488164507,0.484675076,0.481185645,0.477696214,0.474206783,0.4704830894,0.4667593958,0.4630357022,0.4593120086,0.455588315,0.4516584096,0.4477285042,0.4437985988,0.4398686934,0.435938788
"IIASA-WiC POP","SSP4","btn","Population","million",0.72594,0.7391268898,0.7523137796,0.7655006694,0.7786875592,0.791874449,0.8050002356,0.8181260222,0.8312518088,0.8443775954,0.857503382,0.8695883778,0.8816733736,0.8937583694,0.9058433652,0.917928361,0.9286020198,0.9392756786,0.9499493374,0.9606229962,0.971296655,0.9809913426,0.9906860302,1.0003807178,1.0100754054,1.019770093,1.0284558602,1.0371416274,1.0458273946,1.0545131618,1.063198929,1.0706551384,1.0781113478,1.0855675572,1.0930237666,1.100479976,1.1063659314,1.1122518868,1.1181378422,1.1240237976,1.129909753,1.1341338216,1.1383578902,1.1425819588,1.1468060274,1.151030096,1.1534782308,1.1559263656,1.1583745004,1.1608226352,1.16327077,1.163457487,1.163644204,1.163830921,1.164017638,1.164204355,1.1621440172,1.1600836794,1.1580233416,1.1559630038,1.153902666,1.1498029388,1.1457032116,1.1416034844,1.1375037572,1.13340403,1.1275740642,1.1217440984,1.1159141326,1.1100841668,1.104254201,1.0971281058,1.0900020106,1.0828759154,1.0757498202,1.068623725,1.060597701,1.052571677,1.044545653,1.036519629,1.028493605,1.019843089,1.011192573,1.002542057,0.993891541,0.985241025,0.9760830654,0.9669251058,0.9577671462,0.9486091866,0.939451227
"IIASA-WiC POP","SSP4","bwa","Population","million",2.006945,2.0267634786,2.0465819572,2.0664004358,2.0862189144,2.106037393,2.1211004484,2.1361635038,2.1512265592,2.1662896146,2.18135267,2.191672984,2.201993298,2.212313612,2.222633926,2.23295424,2.2390798492,2.2452054584,2.2513310676,2.2574566768,2.263582286,2.2667029116,2.2698235372,2.2729441628,2.2760647884,2.279185414,2.2797024038,2.2802193936,2.2807363834,2.2812533732,2.281770363,2.2797619598,2.2777535566,2.2757451534,2.2737367502,2.271728347,2.268121114,2.264513881,2.260906648,2.257299415,2.253692182,2.2488941364,2.2440960908,2.2392980452,2.2344999996,2.229701954,2.2239945762,2.2182871984,2.2125798206,2.2068724428,2.201165065,2.1931841558,2.1852032466,2.1772223374,2.1692414282,2.161260519,2.1507036062,2.1401466934,2.1295897806,2.1190328678,2.108475955,2.0955558804,2.0826358058,2.0697157312,2.0567956566,2.043875582,2.0293613816,2.0148471812,2.0003329808,1.9858187804,1.97130458,1.9552861166,1.9392676532,1.9232491898,1.9072307264,1.891212263,1.8740382784,1.8568642938,1.8396903092,1.8225163246,1.80534234,1.787192936,1.769043532,1.750894128,1.732744724,1.71459532,1.6955713652,1.6765474104,1.6575234556,1.6384995008,1.619475546
"IIASA-WiC POP","SSP4","caf","Population","million",4.401051,4.4893773364,4.5777036728,4.6660300092,4.7543563456,4.842682682,4.9404678312,5.0382529804,5.1360381296,5.2338232788,5.331608428,5.4314100776,5.5312117272,5.6310133768,5.7308150264,5.830616676,5.9297869912,6.0289573064,6.1281276216,6.2272979368,6.326468252,6.4201308818,6.5137935116,6.6074561414,6.7011187712,6.794781401,6.8842865532,6.9737917054,7.0632968576,7.1528020098,7.242307162,7.3286147338,7.4149223056,7.5012298774,7.5875374492,7.673845021,7.7560926948,7.8383403686,7.9205880424,8.0028357162,8.08508339,8.159872701,8.234662012,8.309451323,8.384240634,8.459029945,8.5254205718,8.5918111986,8.6582018254,8.7245924522,8.790983079,8.8498806786,8.9087782782,8.9676758778,9.0265734774,9.085471077,9.1378737042,9.1902763314,9.2426789586,9.2950815858,9.347484213,9.394239773,9.440995333,9.487750893,9.534506453,9.581262013,9.6208965968,9.6605311806,9.7001657644,9.7398003482,9.779434932,9.8154903274,9.8515457228,9.8876011182,9.9236565136,9.959711909,9.9892982792,10.0188846494,10.0484710196,10.0780573898,10.10764376,10.131428896,10.155214032,10.178999168,10.202784304,10.22656944,10.245379696,10.264189952,10.283000208,10.301810464,10.32062072
"IIASA-WiC POP","SSP4","can","Population","million",34.016593,34.366604812,34.716616624,35.066628436,35.416640248,35.76665206,36.112320872,36.457989684,36.803658496,37.149327308,37.49499612,37.81643593,38.13787574,38.45931555,38.78075536,39.10219517,39.379122314,39.656049458,39.932976602,40.209903746,40.48683089,40.732197682,40.977564474,41.222931266,41.468298058,41.71366485,41.932894142,42.152123434,42.371352726,42.590582018,42.80981131,43.003585674,43.197360038,43.391134402,43.584908766,43.77868313,43.944600662,44.110518194,44.276435726,44.442353258,44.60827079,44.74763164,44.88699249,45.02635334,45.16571419,45.30507504,45.422539712,45.540004384,45.657469056,45.774933728,45.8923984,45.966612672,46.040826944,46.115041216,46.189255488,46.26346976,46.2938854,46.32430104,46.35471668,46.38513232,46.41554796,46.398317012,46.381086064,46.363855116,46.346624168,46.32939322,46.258422864,46.187452508,46.116482152,46.045511796,45.97454144,45.84922844,45.72391544,45.59860244,45.47328944,45.34797644,45.17349111,44.99900578,44.82452045,44.65003512,44.47554979,44.24408823,44.01262667,43.78116511,43.54970355,43.31824199,43.03251068,42.74677937,42.46104806,42.17531675,41.88958544
"IIASA-WiC POP","SSP4","che","Population","million",7.664318,7.707992646,7.751667292,7.795341938,7.839016584,7.88269123,7.9177557508,7.9528202716,7.9878847924,8.0229493132,8.058013834,8.091453671,8.124893508,8.158333345,8.191773182,8.225213019,8.2538566258,8.2825002326,8.3111438394,8.3397874462,8.368431053,8.393324622,8.418218191,8.44311176,8.468005329,8.492898898,8.5130525854,8.5332062728,8.5533599602,8.5735136476,8.593667335,8.6085960208,8.6235247066,8.6384533924,8.6533820782,8.668310764,8.6770391442,8.6857675244,8.6944959046,8.7032242848,8.711952665,8.7142202854,8.7164879058,8.7187555262,8.7210231466,8.723290767,8.7190669256,8.7148430842,8.7106192428,8.7063954014,8.70217156,8.689152382,8.676133204,8.663114026,8.650094848,8.63707567,8.6175299542,8.5979842384,8.5784385226,8.5588928068,8.539347091,8.5142937058,8.4892403206,8.4641869354,8.4391335502,8.414080165,8.3835756918,8.3530712186,8.3225667454,8.2920622722,8.261557799,8.2253011148,8.1890444306,8.1527877464,8.1165310622,8.080274378,8.0352322036,7.9901900292,7.9451478548,7.9001056804,7.855063506,7.802185661,7.749307816,7.696429971,7.643552126,7.590674281,7.532086678,7.473499075,7.414911472,7.356323869,7.297736266
"IIASA-WiC POP","SSP4","chl","Population","million",17.113688,17.256510742,17.399333484,17.542156226,17.684978968,17.82780171,17.952179964,18.076558218,18.200936472,18.325314726,18.44969298,18.547667002,18.645641024,18.743615046,18.841589068,18.93956309,19.005165102,19.070767114,19.136369126,19.201971138,19.26757315,19.306476288,19.345379426,19.384282564,19.423185702,19.46208884,19.473757726,19.485426612,19.497095498,19.508764384,19.52043327,19.50564943,19.49086559,19.47608175,19.46129791,19.44651407,19.405950922,19.365387774,19.324824626,19.284261478,19.24369833,19.181314972,19.118931614,19.056548256,18.994164898,18.93178154,18.850718462,18.769655384,18.688592306,18.607529228,18.52646615,18.428508278,18.330550406,18.232592534,18.134634662,18.03667679,17.924367472,17.812058154,17.699748836,17.587439518,17.4751302,17.350572572,17.226014944,17.101457316,16.976899688,16.85234206,16.716187222,16.580032384,16.443877546,16.307722708,16.17156787,16.025815382,15.880062894,15.734310406,15.588557918,15.44280543,15.290811556,15.138817682,14.986823808,14.834829934,14.68283606,14.52878647,14.37473688,14.22068729,14.0666377,13.91258811,13.755446562,13.598305014,13.441163466,13.284021918,13.12688037
"IIASA-WiC POP","SSP4","chn","Population","million",1341.335152,1344.9991064,1348.6630608,1352.3270152,1355.9909696,1359.654924,1361.4852218,1363.3155196,1365.1458174,1366.9761152,1368.806413,1368.1743754,1367.5423378,1366.9103002,1366.2782626,1365.646225,1362.5162836,1359.3863422,1356.2564008,1353.1264594,1349.996518,1344.6710536,1339.3455892,1334.0201248,1328.6946604,1323.369196,1315.878736,1308.388276,1300.897816,1293.407356,1285.916896,1276.5084296,1267.0999632,1257.6914968,1248.2830304,1238.874564,1227.7959384,1216.7173128,1205.6386872,1194.5600616,1183.481436,1171.1405312,1158.7996264,1146.4587216,1134.1178168,1121.776912,1108.592553,1095.408194,1082.223835,1069.039476,1055.855117,1042.2904852,1028.7258534,1015.1612216,1001.5965898,988.031958,974.48271882,960.93347964,947.38424046,933.83500128,920.2857621,906.86829338,893.45082466,880.03335594,866.61588722,853.1984185,839.95880734,826.71919618,813.47958502,800.23997386,787.0003627,774.14301686,761.28567102,748.42832518,735.57097934,722.7136335,710.58471362,698.45579374,686.32687386,674.19795398,662.0690341,650.88584614,639.70265818,628.51947022,617.33628226,606.1530943,595.94558688,585.73807946,575.53057204,565.32306462,555.1155572
"IIASA-WiC POP","SSP4","civ","Population","million",19.7378,20.135208588,20.532617176,20.930025764,21.327434352,21.72484294,22.170877158,22.616911376,23.062945594,23.508979812,23.95501403,24.413904828,24.872795626,25.331686424,25.790577222,26.24946802,26.716607226,27.183746432,27.650885638,28.118024844,28.58516405,29.035137938,29.485111826,29.935085714,30.385059602,30.83503349,31.275760144,31.716486798,32.157213452,32.597940106,33.03866676,33.47025742,33.90184808,34.33343874,34.7650294,35.19662006,35.616199058,36.035778056,36.455357054,36.874936052,37.29451505,37.68394895,38.07338285,38.46281675,38.85225065,39.24168455,39.596552202,39.951419854,40.306287506,40.661155158,41.01602281,41.35893884,41.70185487,42.0447709,42.38768693,42.73060296,43.056981378,43.383359796,43.709738214,44.036116632,44.36249505,44.680022334,44.997549618,45.315076902,45.632604186,45.95013147,46.26562905,46.58112663,46.89662421,47.21212179,47.52761937,47.829134052,48.130648734,48.432163416,48.733678098,49.03519278,49.324652476,49.614112172,49.903571868,50.193031564,50.48249126,50.761433346,51.040375432,51.319317518,51.598259604,51.87720169,52.147065638,52.416929586,52.686793534,52.956657482,53.22652143
"IIASA-WiC POP","SSP4","cmr","Population","million",19.598889,20.047355292,20.495821584,20.944287876,21.392754168,21.84122046,22.311527022,22.781833584,23.252140146,23.722446708,24.19275327,24.659059296,25.125365322,25.591671348,26.057977374,26.5242834,26.996507042,27.468730684,27.940954326,28.413177968,28.88540161,29.339196316,29.792991022,30.246785728,30.700580434,31.15437514,31.5912348,32.02809446,32.46495412,32.90181378,33.33867344,33.75236119,34.16604894,34.57973669,34.99342444,35.40711219,35.800439098,36.193766006,36.587092914,36.980419822,37.37374673,37.731866492,38.089986254,38.448106016,38.806225778,39.16434554,39.487932048,39.811518556,40.135105064,40.458691572,40.78227808,41.072686946,41.363095812,41.653504678,41.943913544,42.23432241,42.511958342,42.789594274,43.067230206,43.344866138,43.62250207,43.868587222,44.114672374,44.360757526,44.606842678,44.85292783,45.080799384,45.308670938,45.536542492,45.764414046,45.9922856,46.19754929,46.40281298,46.60807667,46.81334036,47.01860405,47.2036799,47.38875575,47.5738316,47.75890745,47.9439833,48.119594902,48.295206504,48.470818106,48.646429708,48.82204131,48.969687448,49.117333586,49.264979724,49.412625862,49.560272
"IIASA-WiC POP","SSP4","cod","Population","million",65.965795,68.063549448,70.161303896,72.259058344,74.356812792,76.45456724,78.774756406,81.094945572,83.415134738,85.735323904,88.05551307,90.504627656,92.953742242,95.402856828,97.851971414,100.301086,102.86340176,105.42571752,107.98803328,110.55034904,113.1126648,115.62054772,118.12843064,120.63631356,123.14419648,125.6520794,128.12474346,130.59740752,133.07007158,135.54273564,138.0153997,140.43713892,142.85887814,145.28061736,147.70235658,150.1240958,152.46828364,154.81247148,157.15665932,159.50084716,161.845035,164.03337342,166.22171184,168.41005026,170.59838868,172.7867271,174.7860326,176.7853381,178.7846436,180.7839491,182.7832546,184.63309096,186.48292732,188.33276368,190.18260004,192.0324364,193.73422344,195.43601048,197.13779752,198.83958456,200.5413716,202.09915588,203.65694016,205.21472444,206.77250872,208.330293,209.73726472,211.14423644,212.55120816,213.95817988,215.3651516,216.62094608,217.87674056,219.13253504,220.38832952,221.644124,222.74491478,223.84570556,224.94649634,226.04728712,227.1480779,228.10491532,229.06175274,230.01859016,230.97542758,231.932265,232.74097828,233.54969156,234.35840484,235.16711812,235.9758314
