"em","sector","year","seasonality_file"
"NMVOC","GRSB",2075,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2076,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2077,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2078,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2079,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2080,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2081,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2082,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2083,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2084,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2085,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2086,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2087,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2088,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2089,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2090,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2091,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2092,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2093,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2094,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2095,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2096,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2097,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2098,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2099,"GRSB_VOC_seasonality"
"NMVOC","GRSB",2100,"GRSB_VOC_seasonality"
"NMVOC","PEAT",2015,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2016,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2017,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2018,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2019,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2020,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2021,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2022,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2023,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2024,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2025,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2026,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2027,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2028,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2029,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2030,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2031,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2032,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2033,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2034,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2035,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2036,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2037,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2038,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2039,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2040,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2041,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2042,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2043,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2044,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2045,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2046,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2047,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2048,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2049,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2050,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2051,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2052,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2053,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2054,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2055,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2056,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2057,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2058,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2059,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2060,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2061,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2062,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2063,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2064,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2065,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2066,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2067,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2068,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2069,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2070,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2071,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2072,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2073,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2074,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2075,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2076,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2077,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2078,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2079,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2080,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2081,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2082,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2083,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2084,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2085,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2086,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2087,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2088,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2089,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2090,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2091,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2092,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2093,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2094,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2095,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2096,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2097,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2098,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2099,"PEAT_VOC_seasonality"
"NMVOC","PEAT",2100,"PEAT_VOC_seasonality"
"NOx","AWB",2015,"AWB_NOx_seasonality"
"NOx","AWB",2016,"AWB_NOx_seasonality"
"NOx","AWB",2017,"AWB_NOx_seasonality"
"NOx","AWB",2018,"AWB_NOx_seasonality"
"NOx","AWB",2019,"AWB_NOx_seasonality"
"NOx","AWB",2020,"AWB_NOx_seasonality"
"NOx","AWB",2021,"AWB_NOx_seasonality"
"NOx","AWB",2022,"AWB_NOx_seasonality"
"NOx","AWB",2023,"AWB_NOx_seasonality"
"NOx","AWB",2024,"AWB_NOx_seasonality"
"NOx","AWB",2025,"AWB_NOx_seasonality"
"NOx","AWB",2026,"AWB_NOx_seasonality"
"NOx","AWB",2027,"AWB_NOx_seasonality"
"NOx","AWB",2028,"AWB_NOx_seasonality"
"NOx","AWB",2029,"AWB_NOx_seasonality"
"NOx","AWB",2030,"AWB_NOx_seasonality"
"NOx","AWB",2031,"AWB_NOx_seasonality"
"NOx","AWB",2032,"AWB_NOx_seasonality"
"NOx","AWB",2033,"AWB_NOx_seasonality"
"NOx","AWB",2034,"AWB_NOx_seasonality"
"NOx","AWB",2035,"AWB_NOx_seasonality"
"NOx","AWB",2036,"AWB_NOx_seasonality"
"NOx","AWB",2037,"AWB_NOx_seasonality"
"NOx","AWB",2038,"AWB_NOx_seasonality"
"NOx","AWB",2039,"AWB_NOx_seasonality"
"NOx","AWB",2040,"AWB_NOx_seasonality"
"NOx","AWB",2041,"AWB_NOx_seasonality"
"NOx","AWB",2042,"AWB_NOx_seasonality"
"NOx","AWB",2043,"AWB_NOx_seasonality"
"NOx","AWB",2044,"AWB_NOx_seasonality"
"NOx","AWB",2045,"AWB_NOx_seasonality"
"NOx","AWB",2046,"AWB_NOx_seasonality"
"NOx","AWB",2047,"AWB_NOx_seasonality"
"NOx","AWB",2048,"AWB_NOx_seasonality"
"NOx","AWB",2049,"AWB_NOx_seasonality"
"NOx","AWB",2050,"AWB_NOx_seasonality"
"NOx","AWB",2051,"AWB_NOx_seasonality"
"NOx","AWB",2052,"AWB_NOx_seasonality"
"NOx","AWB",2053,"AWB_NOx_seasonality"
"NOx","AWB",2054,"AWB_NOx_seasonality"
"NOx","AWB",2055,"AWB_NOx_seasonality"
"NOx","AWB",2056,"AWB_NOx_seasonality"
"NOx","AWB",2057,"AWB_NOx_seasonality"
"NOx","AWB",2058,"AWB_NOx_seasonality"
"NOx","AWB",2059,"AWB_NOx_seasonality"
"NOx","AWB",2060,"AWB_NOx_seasonality"
"NOx","AWB",2061,"AWB_NOx_seasonality"
"NOx","AWB",2062,"AWB_NOx_seasonality"
"NOx","AWB",2063,"AWB_NOx_seasonality"
"NOx","AWB",2064,"AWB_NOx_seasonality"
"NOx","AWB",2065,"AWB_NOx_seasonality"
"NOx","AWB",2066,"AWB_NOx_seasonality"
"NOx","AWB",2067,"AWB_NOx_seasonality"
"NOx","AWB",2068,"AWB_NOx_seasonality"
"NOx","AWB",2069,"AWB_NOx_seasonality"
"NOx","AWB",2070,"AWB_NOx_seasonality"
"NOx","AWB",2071,"AWB_NOx_seasonality"
"NOx","AWB",2072,"AWB_NOx_seasonality"
"NOx","AWB",2073,"AWB_NOx_seasonality"
"NOx","AWB",2074,"AWB_NOx_seasonality"
"NOx","AWB",2075,"AWB_NOx_seasonality"
"NOx","AWB",2076,"AWB_NOx_seasonality"
"NOx","AWB",2077,"AWB_NOx_seasonality"
"NOx","AWB",2078,"AWB_NOx_seasonality"
"NOx","AWB",2079,"AWB_NOx_seasonality"
"NOx","AWB",2080,"AWB_NOx_seasonality"
"NOx","AWB",2081,"AWB_NOx_seasonality"
"NOx","AWB",2082,"AWB_NOx_seasonality"
"NOx","AWB",2083,"AWB_NOx_seasonality"
"NOx","AWB",2084,"AWB_NOx_seasonality"
"NOx","AWB",2085,"AWB_NOx_seasonality"
"NOx","AWB",2086,"AWB_NOx_seasonality"
"NOx","AWB",2087,"AWB_NOx_seasonality"
"NOx","AWB",2088,"AWB_NOx_seasonality"
"NOx","AWB",2089,"AWB_NOx_seasonality"
"NOx","AWB",2090,"AWB_NOx_seasonality"
"NOx","AWB",2091,"AWB_NOx_seasonality"
"NOx","AWB",2092,"AWB_NOx_seasonality"
"NOx","AWB",2093,"AWB_NOx_seasonality"
"NOx","AWB",2094,"AWB_NOx_seasonality"
"NOx","AWB",2095,"AWB_NOx_seasonality"
"NOx","AWB",2096,"AWB_NOx_seasonality"
"NOx","AWB",2097,"AWB_NOx_seasonality"
"NOx","AWB",2098,"AWB_NOx_seasonality"
"NOx","AWB",2099,"AWB_NOx_seasonality"
"NOx","AWB",2100,"AWB_NOx_seasonality"
"NOx","FRTB",2015,"FRTB_NOx_seasonality"
"NOx","FRTB",2016,"FRTB_NOx_seasonality"
"NOx","FRTB",2017,"FRTB_NOx_seasonality"
"NOx","FRTB",2018,"FRTB_NOx_seasonality"
"NOx","FRTB",2019,"FRTB_NOx_seasonality"
"NOx","FRTB",2020,"FRTB_NOx_seasonality"
"NOx","FRTB",2021,"FRTB_NOx_seasonality"
"NOx","FRTB",2022,"FRTB_NOx_seasonality"
"NOx","FRTB",2023,"FRTB_NOx_seasonality"
"NOx","FRTB",2024,"FRTB_NOx_seasonality"
"NOx","FRTB",2025,"FRTB_NOx_seasonality"
"NOx","FRTB",2026,"FRTB_NOx_seasonality"
"NOx","FRTB",2027,"FRTB_NOx_seasonality"
"NOx","FRTB",2028,"FRTB_NOx_seasonality"
"NOx","FRTB",2029,"FRTB_NOx_seasonality"
"NOx","FRTB",2030,"FRTB_NOx_seasonality"
"NOx","FRTB",2031,"FRTB_NOx_seasonality"
"NOx","FRTB",2032,"FRTB_NOx_seasonality"
"NOx","FRTB",2033,"FRTB_NOx_seasonality"
"NOx","FRTB",2034,"FRTB_NOx_seasonality"
"NOx","FRTB",2035,"FRTB_NOx_seasonality"
"NOx","FRTB",2036,"FRTB_NOx_seasonality"
"NOx","FRTB",2037,"FRTB_NOx_seasonality"
"NOx","FRTB",2038,"FRTB_NOx_seasonality"
"NOx","FRTB",2039,"FRTB_NOx_seasonality"
"NOx","FRTB",2040,"FRTB_NOx_seasonality"
"NOx","FRTB",2041,"FRTB_NOx_seasonality"
"NOx","FRTB",2042,"FRTB_NOx_seasonality"
"NOx","FRTB",2043,"FRTB_NOx_seasonality"
"NOx","FRTB",2044,"FRTB_NOx_seasonality"
"NOx","FRTB",2045,"FRTB_NOx_seasonality"
"NOx","FRTB",2046,"FRTB_NOx_seasonality"
"NOx","FRTB",2047,"FRTB_NOx_seasonality"
"NOx","FRTB",2048,"FRTB_NOx_seasonality"
"NOx","FRTB",2049,"FRTB_NOx_seasonality"
"NOx","FRTB",2050,"FRTB_NOx_seasonality"
"NOx","FRTB",2051,"FRTB_NOx_seasonality"
"NOx","FRTB",2052,"FRTB_NOx_seasonality"
"NOx","FRTB",2053,"FRTB_NOx_seasonality"
"NOx","FRTB",2054,"FRTB_NOx_seasonality"
"NOx","FRTB",2055,"FRTB_NOx_seasonality"
"NOx","FRTB",2056,"FRTB_NOx_seasonality"
"NOx","FRTB",2057,"FRTB_NOx_seasonality"
"NOx","FRTB",2058,"FRTB_NOx_seasonality"
"NOx","FRTB",2059,"FRTB_NOx_seasonality"
"NOx","FRTB",2060,"FRTB_NOx_seasonality"
"NOx","FRTB",2061,"FRTB_NOx_seasonality"
"NOx","FRTB",2062,"FRTB_NOx_seasonality"
"NOx","FRTB",2063,"FRTB_NOx_seasonality"
"NOx","FRTB",2064,"FRTB_NOx_seasonality"
"NOx","FRTB",2065,"FRTB_NOx_seasonality"
"NOx","FRTB",2066,"FRTB_NOx_seasonality"
"NOx","FRTB",2067,"FRTB_NOx_seasonality"
"NOx","FRTB",2068,"FRTB_NOx_seasonality"
"NOx","FRTB",2069,"FRTB_NOx_seasonality"
"NOx","FRTB",2070,"FRTB_NOx_seasonality"
"NOx","FRTB",2071,"FRTB_NOx_seasonality"
"NOx","FRTB",2072,"FRTB_NOx_seasonality"
"NOx","FRTB",2073,"FRTB_NOx_seasonality"
"NOx","FRTB",2074,"FRTB_NOx_seasonality"
"NOx","FRTB",2075,"FRTB_NOx_seasonality"
"NOx","FRTB",2076,"FRTB_NOx_seasonality"
"NOx","FRTB",2077,"FRTB_NOx_seasonality"
"NOx","FRTB",2078,"FRTB_NOx_seasonality"
"NOx","FRTB",2079,"FRTB_NOx_seasonality"
"NOx","FRTB",2080,"FRTB_NOx_seasonality"
"NOx","FRTB",2081,"FRTB_NOx_seasonality"
"NOx","FRTB",2082,"FRTB_NOx_seasonality"
"NOx","FRTB",2083,"FRTB_NOx_seasonality"
"NOx","FRTB",2084,"FRTB_NOx_seasonality"
"NOx","FRTB",2085,"FRTB_NOx_seasonality"
"NOx","FRTB",2086,"FRTB_NOx_seasonality"
"NOx","FRTB",2087,"FRTB_NOx_seasonality"
"NOx","FRTB",2088,"FRTB_NOx_seasonality"
"NOx","FRTB",2089,"FRTB_NOx_seasonality"
"NOx","FRTB",2090,"FRTB_NOx_seasonality"
"NOx","FRTB",2091,"FRTB_NOx_seasonality"
"NOx","FRTB",2092,"FRTB_NOx_seasonality"
"NOx","FRTB",2093,"FRTB_NOx_seasonality"
"NOx","FRTB",2094,"FRTB_NOx_seasonality"
"NOx","FRTB",2095,"FRTB_NOx_seasonality"
"NOx","FRTB",2096,"FRTB_NOx_seasonality"
"NOx","FRTB",2097,"FRTB_NOx_seasonality"
"NOx","FRTB",2098,"FRTB_NOx_seasonality"
"NOx","FRTB",2099,"FRTB_NOx_seasonality"
"NOx","FRTB",2100,"FRTB_NOx_seasonality"
"NOx","GRSB",2015,"GRSB_NOx_seasonality"
"NOx","GRSB",2016,"GRSB_NOx_seasonality"
"NOx","GRSB",2017,"GRSB_NOx_seasonality"
"NOx","GRSB",2018,"GRSB_NOx_seasonality"
"NOx","GRSB",2019,"GRSB_NOx_seasonality"
"NOx","GRSB",2020,"GRSB_NOx_seasonality"
"NOx","GRSB",2021,"GRSB_NOx_seasonality"
"NOx","GRSB",2022,"GRSB_NOx_seasonality"
"NOx","GRSB",2023,"GRSB_NOx_seasonality"
"NOx","GRSB",2024,"GRSB_NOx_seasonality"
"NOx","GRSB",2025,"GRSB_NOx_seasonality"
"NOx","GRSB",2026,"GRSB_NOx_seasonality"
"NOx","GRSB",2027,"GRSB_NOx_seasonality"
"NOx","GRSB",2028,"GRSB_NOx_seasonality"
"NOx","GRSB",2029,"GRSB_NOx_seasonality"
"NOx","GRSB",2030,"GRSB_NOx_seasonality"
"NOx","GRSB",2031,"GRSB_NOx_seasonality"
"NOx","GRSB",2032,"GRSB_NOx_seasonality"
"NOx","GRSB",2033,"GRSB_NOx_seasonality"
"NOx","GRSB",2034,"GRSB_NOx_seasonality"
"NOx","GRSB",2035,"GRSB_NOx_seasonality"
"NOx","GRSB",2036,"GRSB_NOx_seasonality"
"NOx","GRSB",2037,"GRSB_NOx_seasonality"
"NOx","GRSB",2038,"GRSB_NOx_seasonality"
"NOx","GRSB",2039,"GRSB_NOx_seasonality"
"NOx","GRSB",2040,"GRSB_NOx_seasonality"
"NOx","GRSB",2041,"GRSB_NOx_seasonality"
"NOx","GRSB",2042,"GRSB_NOx_seasonality"
"NOx","GRSB",2043,"GRSB_NOx_seasonality"
"NOx","GRSB",2044,"GRSB_NOx_seasonality"
"NOx","GRSB",2045,"GRSB_NOx_seasonality"
"NOx","GRSB",2046,"GRSB_NOx_seasonality"
"NOx","GRSB",2047,"GRSB_NOx_seasonality"
"NOx","GRSB",2048,"GRSB_NOx_seasonality"
"NOx","GRSB",2049,"GRSB_NOx_seasonality"
"NOx","GRSB",2050,"GRSB_NOx_seasonality"
"NOx","GRSB",2051,"GRSB_NOx_seasonality"
"NOx","GRSB",2052,"GRSB_NOx_seasonality"
"NOx","GRSB",2053,"GRSB_NOx_seasonality"
"NOx","GRSB",2054,"GRSB_NOx_seasonality"
"NOx","GRSB",2055,"GRSB_NOx_seasonality"
"NOx","GRSB",2056,"GRSB_NOx_seasonality"
"NOx","GRSB",2057,"GRSB_NOx_seasonality"
"NOx","GRSB",2058,"GRSB_NOx_seasonality"
"NOx","GRSB",2059,"GRSB_NOx_seasonality"
"NOx","GRSB",2060,"GRSB_NOx_seasonality"
"NOx","GRSB",2061,"GRSB_NOx_seasonality"
"NOx","GRSB",2062,"GRSB_NOx_seasonality"
"NOx","GRSB",2063,"GRSB_NOx_seasonality"
"NOx","GRSB",2064,"GRSB_NOx_seasonality"
"NOx","GRSB",2065,"GRSB_NOx_seasonality"
"NOx","GRSB",2066,"GRSB_NOx_seasonality"
"NOx","GRSB",2067,"GRSB_NOx_seasonality"
"NOx","GRSB",2068,"GRSB_NOx_seasonality"
"NOx","GRSB",2069,"GRSB_NOx_seasonality"
"NOx","GRSB",2070,"GRSB_NOx_seasonality"
"NOx","GRSB",2071,"GRSB_NOx_seasonality"
"NOx","GRSB",2072,"GRSB_NOx_seasonality"
"NOx","GRSB",2073,"GRSB_NOx_seasonality"
"NOx","GRSB",2074,"GRSB_NOx_seasonality"
"NOx","GRSB",2075,"GRSB_NOx_seasonality"
"NOx","GRSB",2076,"GRSB_NOx_seasonality"
"NOx","GRSB",2077,"GRSB_NOx_seasonality"
"NOx","GRSB",2078,"GRSB_NOx_seasonality"
"NOx","GRSB",2079,"GRSB_NOx_seasonality"
"NOx","GRSB",2080,"GRSB_NOx_seasonality"
"NOx","GRSB",2081,"GRSB_NOx_seasonality"
"NOx","GRSB",2082,"GRSB_NOx_seasonality"
"NOx","GRSB",2083,"GRSB_NOx_seasonality"
"NOx","GRSB",2084,"GRSB_NOx_seasonality"
"NOx","GRSB",2085,"GRSB_NOx_seasonality"
"NOx","GRSB",2086,"GRSB_NOx_seasonality"
"NOx","GRSB",2087,"GRSB_NOx_seasonality"
"NOx","GRSB",2088,"GRSB_NOx_seasonality"
"NOx","GRSB",2089,"GRSB_NOx_seasonality"
"NOx","GRSB",2090,"GRSB_NOx_seasonality"
"NOx","GRSB",2091,"GRSB_NOx_seasonality"
"NOx","GRSB",2092,"GRSB_NOx_seasonality"
"NOx","GRSB",2093,"GRSB_NOx_seasonality"
"NOx","GRSB",2094,"GRSB_NOx_seasonality"
"NOx","GRSB",2095,"GRSB_NOx_seasonality"
"NOx","GRSB",2096,"GRSB_NOx_seasonality"
"NOx","GRSB",2097,"GRSB_NOx_seasonality"
"NOx","GRSB",2098,"GRSB_NOx_seasonality"
"NOx","GRSB",2099,"GRSB_NOx_seasonality"
"NOx","GRSB",2100,"GRSB_NOx_seasonality"
"NOx","PEAT",2015,"PEAT_NOx_seasonality"
"NOx","PEAT",2016,"PEAT_NOx_seasonality"
"NOx","PEAT",2017,"PEAT_NOx_seasonality"
"NOx","PEAT",2018,"PEAT_NOx_seasonality"
"NOx","PEAT",2019,"PEAT_NOx_seasonality"
"NOx","PEAT",2020,"PEAT_NOx_seasonality"
"NOx","PEAT",2021,"PEAT_NOx_seasonality"
"NOx","PEAT",2022,"PEAT_NOx_seasonality"
"NOx","PEAT",2023,"PEAT_NOx_seasonality"
"NOx","PEAT",2024,"PEAT_NOx_seasonality"
"NOx","PEAT",2025,"PEAT_NOx_seasonality"
"NOx","PEAT",2026,"PEAT_NOx_seasonality"
"NOx","PEAT",2027,"PEAT_NOx_seasonality"
"NOx","PEAT",2028,"PEAT_NOx_seasonality"
"NOx","PEAT",2029,"PEAT_NOx_seasonality"
"NOx","PEAT",2030,"PEAT_NOx_seasonality"
"NOx","PEAT",2031,"PEAT_NOx_seasonality"
"NOx","PEAT",2032,"PEAT_NOx_seasonality"
"NOx","PEAT",2033,"PEAT_NOx_seasonality"
"NOx","PEAT",2034,"PEAT_NOx_seasonality"
"NOx","PEAT",2035,"PEAT_NOx_seasonality"
"NOx","PEAT",2036,"PEAT_NOx_seasonality"
"NOx","PEAT",2037,"PEAT_NOx_seasonality"
"NOx","PEAT",2038,"PEAT_NOx_seasonality"
"NOx","PEAT",2039,"PEAT_NOx_seasonality"
"NOx","PEAT",2040,"PEAT_NOx_seasonality"
"NOx","PEAT",2041,"PEAT_NOx_seasonality"
"NOx","PEAT",2042,"PEAT_NOx_seasonality"
"NOx","PEAT",2043,"PEAT_NOx_seasonality"
"NOx","PEAT",2044,"PEAT_NOx_seasonality"
"NOx","PEAT",2045,"PEAT_NOx_seasonality"
"NOx","PEAT",2046,"PEAT_NOx_seasonality"
"NOx","PEAT",2047,"PEAT_NOx_seasonality"
"NOx","PEAT",2048,"PEAT_NOx_seasonality"
"NOx","PEAT",2049,"PEAT_NOx_seasonality"
"NOx","PEAT",2050,"PEAT_NOx_seasonality"
"NOx","PEAT",2051,"PEAT_NOx_seasonality"
"NOx","PEAT",2052,"PEAT_NOx_seasonality"
"NOx","PEAT",2053,"PEAT_NOx_seasonality"
"NOx","PEAT",2054,"PEAT_NOx_seasonality"
"NOx","PEAT",2055,"PEAT_NOx_seasonality"
"NOx","PEAT",2056,"PEAT_NOx_seasonality"
"NOx","PEAT",2057,"PEAT_NOx_seasonality"
"NOx","PEAT",2058,"PEAT_NOx_seasonality"
"NOx","PEAT",2059,"PEAT_NOx_seasonality"
"NOx","PEAT",2060,"PEAT_NOx_seasonality"
"NOx","PEAT",2061,"PEAT_NOx_seasonality"
"NOx","PEAT",2062,"PEAT_NOx_seasonality"
"NOx","PEAT",2063,"PEAT_NOx_seasonality"
"NOx","PEAT",2064,"PEAT_NOx_seasonality"
"NOx","PEAT",2065,"PEAT_NOx_seasonality"
"NOx","PEAT",2066,"PEAT_NOx_seasonality"
"NOx","PEAT",2067,"PEAT_NOx_seasonality"
"NOx","PEAT",2068,"PEAT_NOx_seasonality"
"NOx","PEAT",2069,"PEAT_NOx_seasonality"
"NOx","PEAT",2070,"PEAT_NOx_seasonality"
"NOx","PEAT",2071,"PEAT_NOx_seasonality"
"NOx","PEAT",2072,"PEAT_NOx_seasonality"
"NOx","PEAT",2073,"PEAT_NOx_seasonality"
"NOx","PEAT",2074,"PEAT_NOx_seasonality"
"NOx","PEAT",2075,"PEAT_NOx_seasonality"
"NOx","PEAT",2076,"PEAT_NOx_seasonality"
"NOx","PEAT",2077,"PEAT_NOx_seasonality"
"NOx","PEAT",2078,"PEAT_NOx_seasonality"
"NOx","PEAT",2079,"PEAT_NOx_seasonality"
"NOx","PEAT",2080,"PEAT_NOx_seasonality"
"NOx","PEAT",2081,"PEAT_NOx_seasonality"
"NOx","PEAT",2082,"PEAT_NOx_seasonality"
"NOx","PEAT",2083,"PEAT_NOx_seasonality"
"NOx","PEAT",2084,"PEAT_NOx_seasonality"
"NOx","PEAT",2085,"PEAT_NOx_seasonality"
"NOx","PEAT",2086,"PEAT_NOx_seasonality"
"NOx","PEAT",2087,"PEAT_NOx_seasonality"
"NOx","PEAT",2088,"PEAT_NOx_seasonality"
"NOx","PEAT",2089,"PEAT_NOx_seasonality"
"NOx","PEAT",2090,"PEAT_NOx_seasonality"
"NOx","PEAT",2091,"PEAT_NOx_seasonality"
"NOx","PEAT",2092,"PEAT_NOx_seasonality"
"NOx","PEAT",2093,"PEAT_NOx_seasonality"
"NOx","PEAT",2094,"PEAT_NOx_seasonality"
"NOx","PEAT",2095,"PEAT_NOx_seasonality"
"NOx","PEAT",2096,"PEAT_NOx_seasonality"
"NOx","PEAT",2097,"PEAT_NOx_seasonality"
"NOx","PEAT",2098,"PEAT_NOx_seasonality"
"NOx","PEAT",2099,"PEAT_NOx_seasonality"
"NOx","PEAT",2100,"PEAT_NOx_seasonality"
"OC","AWB",2015,"AWB_OC_seasonality"
"OC","AWB",2016,"AWB_OC_seasonality"
"OC","AWB",2017,"AWB_OC_seasonality"
"OC","AWB",2018,"AWB_OC_seasonality"
"OC","AWB",2019,"AWB_OC_seasonality"
"OC","AWB",2020,"AWB_OC_seasonality"
"OC","AWB",2021,"AWB_OC_seasonality"
"OC","AWB",2022,"AWB_OC_seasonality"
"OC","AWB",2023,"AWB_OC_seasonality"
"OC","AWB",2024,"AWB_OC_seasonality"
"OC","AWB",2025,"AWB_OC_seasonality"
"OC","AWB",2026,"AWB_OC_seasonality"
"OC","AWB",2027,"AWB_OC_seasonality"
"OC","AWB",2028,"AWB_OC_seasonality"
"OC","AWB",2029,"AWB_OC_seasonality"
"OC","AWB",2030,"AWB_OC_seasonality"
"OC","AWB",2031,"AWB_OC_seasonality"
"OC","AWB",2032,"AWB_OC_seasonality"
"OC","AWB",2033,"AWB_OC_seasonality"
"OC","AWB",2034,"AWB_OC_seasonality"
"OC","AWB",2035,"AWB_OC_seasonality"
"OC","AWB",2036,"AWB_OC_seasonality"
"OC","AWB",2037,"AWB_OC_seasonality"
"OC","AWB",2038,"AWB_OC_seasonality"
"OC","AWB",2039,"AWB_OC_seasonality"
"OC","AWB",2040,"AWB_OC_seasonality"
"OC","AWB",2041,"AWB_OC_seasonality"
"OC","AWB",2042,"AWB_OC_seasonality"
