"em","sector","year","proxy_file","proxybackup_file"
"VOC","SLV",2089,"VOC_2015_SLV","population_2015"
"VOC","SLV",2090,"VOC_2015_SLV","population_2015"
"VOC","SLV",2091,"VOC_2015_SLV","population_2015"
"VOC","SLV",2092,"VOC_2015_SLV","population_2015"
"VOC","SLV",2093,"VOC_2015_SLV","population_2015"
"VOC","SLV",2094,"VOC_2015_SLV","population_2015"
"VOC","SLV",2095,"VOC_2015_SLV","population_2015"
"VOC","SLV",2096,"VOC_2015_SLV","population_2015"
"VOC","SLV",2097,"VOC_2015_SLV","population_2015"
"VOC","SLV",2098,"VOC_2015_SLV","population_2015"
"VOC","SLV",2099,"VOC_2015_SLV","population_2015"
"VOC","SLV",2100,"VOC_2015_SLV","population_2015"
"VOC","WST",2015,"population_2015","population_2015"
"VOC","WST",2016,"population_2015","population_2015"
"VOC","WST",2017,"population_2015","population_2015"
"VOC","WST",2018,"population_2015","population_2015"
"VOC","WST",2019,"population_2015","population_2015"
"VOC","WST",2020,"population_2015","population_2015"
"VOC","WST",2021,"population_2015","population_2015"
"VOC","WST",2022,"population_2015","population_2015"
"VOC","WST",2023,"population_2015","population_2015"
"VOC","WST",2024,"population_2015","population_2015"
"VOC","WST",2025,"population_2015","population_2015"
"VOC","WST",2026,"population_2015","population_2015"
"VOC","WST",2027,"population_2015","population_2015"
"VOC","WST",2028,"population_2015","population_2015"
"VOC","WST",2029,"population_2015","population_2015"
"VOC","WST",2030,"population_2015","population_2015"
"VOC","WST",2031,"population_2015","population_2015"
"VOC","WST",2032,"population_2015","population_2015"
"VOC","WST",2033,"population_2015","population_2015"
"VOC","WST",2034,"population_2015","population_2015"
"VOC","WST",2035,"population_2015","population_2015"
"VOC","WST",2036,"population_2015","population_2015"
"VOC","WST",2037,"population_2015","population_2015"
"VOC","WST",2038,"population_2015","population_2015"
"VOC","WST",2039,"population_2015","population_2015"
"VOC","WST",2040,"population_2015","population_2015"
"VOC","WST",2041,"population_2015","population_2015"
"VOC","WST",2042,"population_2015","population_2015"
"VOC","WST",2043,"population_2015","population_2015"
"VOC","WST",2044,"population_2015","population_2015"
"VOC","WST",2045,"population_2015","population_2015"
"VOC","WST",2046,"population_2015","population_2015"
"VOC","WST",2047,"population_2015","population_2015"
"VOC","WST",2048,"population_2015","population_2015"
"VOC","WST",2049,"population_2015","population_2015"
"VOC","WST",2050,"population_2015","population_2015"
"VOC","WST",2051,"population_2015","population_2015"
"VOC","WST",2052,"population_2015","population_2015"
"VOC","WST",2053,"population_2015","population_2015"
"VOC","WST",2054,"population_2015","population_2015"
"VOC","WST",2055,"population_2015","population_2015"
"VOC","WST",2056,"population_2015","population_2015"
"VOC","WST",2057,"population_2015","population_2015"
"VOC","WST",2058,"population_2015","population_2015"
"VOC","WST",2059,"population_2015","population_2015"
"VOC","WST",2060,"population_2015","population_2015"
"VOC","WST",2061,"population_2015","population_2015"
"VOC","WST",2062,"population_2015","population_2015"
"VOC","WST",2063,"population_2015","population_2015"
"VOC","WST",2064,"population_2015","population_2015"
"VOC","WST",2065,"population_2015","population_2015"
"VOC","WST",2066,"population_2015","population_2015"
"VOC","WST",2067,"population_2015","population_2015"
"VOC","WST",2068,"population_2015","population_2015"
"VOC","WST",2069,"population_2015","population_2015"
"VOC","WST",2070,"population_2015","population_2015"
"VOC","WST",2071,"population_2015","population_2015"
"VOC","WST",2072,"population_2015","population_2015"
"VOC","WST",2073,"population_2015","population_2015"
"VOC","WST",2074,"population_2015","population_2015"
"VOC","WST",2075,"population_2015","population_2015"
"VOC","WST",2076,"population_2015","population_2015"
"VOC","WST",2077,"population_2015","population_2015"
"VOC","WST",2078,"population_2015","population_2015"
"VOC","WST",2079,"population_2015","population_2015"
"VOC","WST",2080,"population_2015","population_2015"
"VOC","WST",2081,"population_2015","population_2015"
"VOC","WST",2082,"population_2015","population_2015"
"VOC","WST",2083,"population_2015","population_2015"
"VOC","WST",2084,"population_2015","population_2015"
"VOC","WST",2085,"population_2015","population_2015"
"VOC","WST",2086,"population_2015","population_2015"
"VOC","WST",2087,"population_2015","population_2015"
"VOC","WST",2088,"population_2015","population_2015"
"VOC","WST",2089,"population_2015","population_2015"
"VOC","WST",2090,"population_2015","population_2015"
"VOC","WST",2091,"population_2015","population_2015"
"VOC","WST",2092,"population_2015","population_2015"
"VOC","WST",2093,"population_2015","population_2015"
"VOC","WST",2094,"population_2015","population_2015"
"VOC","WST",2095,"population_2015","population_2015"
"VOC","WST",2096,"population_2015","population_2015"
"VOC","WST",2097,"population_2015","population_2015"
"VOC","WST",2098,"population_2015","population_2015"
"VOC","WST",2099,"population_2015","population_2015"
"VOC","WST",2100,"population_2015","population_2015"
"Sulfur","AGR",2015,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2016,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2017,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2018,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2019,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2020,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2021,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2022,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2023,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2024,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2025,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2026,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2027,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2028,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2029,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2030,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2031,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2032,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2033,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2034,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2035,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2036,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2037,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2038,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2039,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2040,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2041,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2042,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2043,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2044,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2045,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2046,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2047,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2048,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2049,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2050,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2051,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2052,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2053,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2054,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2055,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2056,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2057,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2058,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2059,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2060,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2061,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2062,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2063,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2064,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2065,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2066,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2067,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2068,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2069,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2070,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2071,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2072,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2073,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2074,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2075,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2076,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2077,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2078,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2079,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2080,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2081,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2082,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2083,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2084,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2085,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2086,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2087,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2088,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2089,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2090,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2091,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2092,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2093,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2094,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2095,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2096,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2097,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2098,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2099,"Sulfur_2015_AGR","population_2015"
"Sulfur","AGR",2100,"Sulfur_2015_AGR","population_2015"
"Sulfur","AWB",2015,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2016,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2017,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2018,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2019,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2020,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2021,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2022,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2023,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2024,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2025,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2026,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2027,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2028,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2029,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2030,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2031,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2032,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2033,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2034,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2035,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2036,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2037,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2038,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2039,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2040,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2041,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2042,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2043,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2044,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2045,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2046,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2047,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2048,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2049,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2050,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2051,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2052,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2053,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2054,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2055,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2056,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2057,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2058,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2059,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2060,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2061,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2062,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2063,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2064,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2065,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2066,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2067,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2068,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2069,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2070,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2071,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2072,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2073,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2074,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2075,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2076,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2077,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2078,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2079,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2080,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2081,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2082,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2083,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2084,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2085,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2086,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2087,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2088,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2089,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2090,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2091,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2092,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2093,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2094,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2095,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2096,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2097,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2098,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2099,"Sulfur_2015_AWB","population_2015"
"Sulfur","AWB",2100,"Sulfur_2015_AWB","population_2015"
"Sulfur","FRTB",2015,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2016,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2017,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2018,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2019,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2020,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2021,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2022,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2023,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2024,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2025,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2026,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2027,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2028,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2029,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2030,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2031,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2032,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2033,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2034,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2035,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2036,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2037,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2038,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2039,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2040,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2041,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2042,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2043,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2044,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2045,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2046,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2047,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2048,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2049,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2050,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2051,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2052,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2053,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2054,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2055,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2056,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2057,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2058,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2059,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2060,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2061,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2062,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2063,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2064,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2065,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2066,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2067,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2068,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2069,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2070,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2071,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2072,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2073,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2074,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2075,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2076,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2077,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2078,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2079,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2080,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2081,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2082,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2083,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2084,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2085,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2086,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2087,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2088,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2089,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2090,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2091,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2092,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2093,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2094,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2095,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2096,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2097,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2098,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2099,"Sulfur_2015_FRTB","population_2015"
"Sulfur","FRTB",2100,"Sulfur_2015_FRTB","population_2015"
"Sulfur","GRSB",2015,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2016,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2017,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2018,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2019,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2020,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2021,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2022,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2023,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2024,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2025,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2026,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2027,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2028,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2029,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2030,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2031,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2032,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2033,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2034,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2035,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2036,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2037,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2038,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2039,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2040,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2041,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2042,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2043,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2044,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2045,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2046,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2047,"Sulfur_2015_GRSB","population_2015"
"Sulfur","GRSB",2048,"Sulfur_2015_GRSB","population_2015"
